engine_cc,horsepower,weight_kg,fuel_type,kmpl,road_type,avg_speed_kmph,ac_on,tyre_psi,traffic_level,payload_kg
2000.0,,,Premium,8.924999999999999,highway,94.7426756710002,1,29.2,medium,110.66596825551557
2000.0,,,Premium,9.775,hilly,53.41057830113348,0,34.4,medium,79.46414359214783
3000.0,,,Diesel,9.775,city,35.700707620025696,1,37.3,medium,144.61250681598528
2000.0,,,Premium,9.35,highway,100.57107572565992,1,33.9,medium,195.40146407453202
3500.0,,,Premium,9.775,hilly,50.243033013943574,1,37.1,low,138.84181117577276
3500.0,,,Premium,9.35,highway,95.13304025555489,1,31.8,low,99.2796752608769
2400.0,,,Regular,9.775,highway,104.22040511141573,0,34.8,high,131.9223054930506
2400.0,,,Gasoline or E85,9.775,highway,100.60782961033414,0,36.2,medium,176.77121259277604
2400.0,,,Regular,9.775,hilly,56.093135512555634,0,33.2,high,142.1016025846419
2400.0,,,Gasoline or E85,9.775,city,32.08344400369852,1,34.0,high,99.45023720073429
2500.0,,,Regular,9.775,highway,107.39077533879124,1,33.1,low,179.6398607022977
2000.0,,,Regular,10.625,city,43.28206147952858,1,29.8,medium,126.7374713706834
2000.0,,,Regular,11.9,city,35.56194246107026,1,32.9,low,63.75694275952562
3000.0,,,Regular,8.5,highway,125.37314549901501,0,31.5,high,95.25157042168132
3000.0,,,Regular,8.5,highway,87.98973351216804,1,33.3,low,119.12373552388084
6000.0,,,Regular,8.924999999999999,highway,102.57556644865517,0,32.8,low,104.15358037157411
6000.0,,,Regular,8.924999999999999,hilly,50.606129953791324,1,31.6,high,122.61242654883581
6000.0,,,Regular,8.924999999999999,highway,94.92915555175115,1,32.2,medium,126.33473658729653
3600.0,,,Gasoline or E85,8.075,highway,77.81263311362497,1,36.3,low,89.3959003595127
3000.0,,,Premium,7.6499999999999995,hilly,45.02003771555662,1,33.0,high,73.74439343946716
6000.0,,,Regular,8.924999999999999,city,28.176347858541405,1,32.3,low,158.21378993220048
2500.0,,,Regular,9.775,city,35.50749734707961,1,29.9,low,106.27286122571975
6000.0,,,Regular,8.924999999999999,city,33.474819206959616,0,29.4,medium,108.24219665641716
6000.0,,,Regular,8.924999999999999,highway,95.83694997774812,1,33.5,medium,93.5166489271596
6000.0,,,Regular,8.924999999999999,highway,82.1943517598027,1,34.3,medium,139.46475898982706
3600.0,,,Gasoline or E85,8.075,highway,83.45797737246843,1,32.0,medium,95.13002430613653
5000.0,,,Premium,5.95,city,39.60005350456868,1,33.1,high,111.50617760976724
1400.0,,,Premium Gas or Electricity,15.725,highway,83.7010703709356,1,34.8,low,74.09243739671395
8000.0,,,Premium,4.25,highway,83.23699756895053,0,33.2,low,77.71420035530373
5200.0,,,Premium,6.8,hilly,61.81592205286496,1,30.6,low,185.0094741525149
5200.0,,,Premium,6.8,city,34.623144629607545,0,33.2,medium,133.8025590553314
5200.0,,,Premium,6.375,highway,80.50377291155084,1,32.6,medium,188.11943639969888
3000.0,,,Regular,8.5,highway,80.06484411087054,0,37.6,medium,134.33960238977738
5200.0,,,Premium,5.95,highway,108.07082864236119,0,33.9,low,119.77935425244927
2000.0,,,Premium,10.2,city,36.220140842376445,1,31.6,high,73.41109363539937
2000.0,,,Premium,10.2,city,35.657365619384485,1,34.2,medium,136.6855833143843
2000.0,,,Premium,9.775,city,40.34021440539246,0,31.3,high,106.11718715824449
5500.0,,,Premium,8.075,city,37.26303435212896,0,33.8,high,163.77673503972892
5500.0,,,Premium,9.35,highway,93.84319144408914,0,33.5,low,104.8259244676271
3700.0,,,Premium,9.35,highway,83.87833795438807,1,32.8,low,72.75961253169503
3700.0,,,Premium,8.924999999999999,highway,117.23153211714789,1,34.8,low,73.54827964692072
3700.0,,,Premium,8.5,city,35.61812816640932,1,33.8,high,68.15432561806338
3700.0,,,Premium,8.5,city,28.588774415726615,1,33.6,medium,178.71894193631996
2000.0,,,Regular,10.2,highway,87.2863474569338,1,32.1,medium,122.88867129109926
5000.0,,,Premium,7.225,highway,89.9675288228056,0,36.4,medium,108.30680051356168
5000.0,,,Premium,7.6499999999999995,highway,104.41675589155275,1,35.2,medium,166.46530434235467
5000.0,,,Premium,8.075,highway,79.00832468025344,1,33.1,low,93.56237508926627
5000.0,,,Premium,7.6499999999999995,hilly,50.87169507528861,0,30.3,medium,137.99167806984903
2000.0,,,Premium,11.049999999999999,hilly,51.613221834032345,1,35.4,medium,48.70796392706815
2000.0,,,Premium,10.2,highway,96.76219080312406,0,30.4,medium,102.42942240456665
2000.0,,,Premium,10.2,city,38.656984444093524,0,33.1,low,90.54979996115577
1200.0,,,Regular,13.174999999999999,city,33.95457442184642,1,31.6,high,74.67852240364877
3500.0,,,Premium,9.35,highway,77.6657489087278,1,30.7,high,155.67908839464647
3500.0,,,Premium,9.775,city,34.37258790830571,1,29.7,medium,103.29228189086041
2000.0,,,Regular,10.625,city,34.78622765066136,1,32.4,low,97.67328204235707
3500.0,,,Premium or E85,9.35,city,36.033421016592314,1,35.4,medium,108.12750838916487
3500.0,,,Premium or E85,9.775,hilly,51.56409775515431,1,34.8,medium,145.28766837027854
3500.0,,,Premium or E85,9.35,city,38.97843175325935,0,32.0,medium,131.14177582091065
4700.0,,,Premium,8.924999999999999,highway,85.04053318650722,1,35.8,medium,89.22491483322423
4700.0,,,Premium,8.075,hilly,52.539319520642735,1,33.8,low,131.77676652148597
2000.0,,,Diesel,12.75,highway,90.06819779556679,1,32.7,medium,189.5077941722933
2000.0,,,Diesel,12.75,city,34.15036465684433,1,32.2,medium,130.72454528269992
2000.0,,,Premium,11.049999999999999,highway,96.82461549429517,1,29.6,low,174.8420912293304
2000.0,,,Premium,10.2,highway,101.91283110797347,1,34.1,high,109.07887311159533
2000.0,,,Regular,10.2,city,36.86072874610158,0,33.8,low,29.768500239442588
2000.0,,,Regular,10.625,highway,99.32973747967321,1,33.8,medium,96.21257366614788
2500.0,,,Regular,11.049999999999999,city,35.019501357722795,0,32.0,low,137.4525857141022
1800.0,,,Regular,12.325,highway,91.65715802906644,0,33.0,medium,108.95430539066137
1800.0,,,Regular,11.9,hilly,48.089554305380105,1,34.5,low,76.01751334854156
4700.0,,,Premium,7.6499999999999995,highway,95.28756510922346,1,33.3,low,133.83147115394186
5500.0,,,Premium,7.6499999999999995,hilly,43.9546461490817,1,30.9,medium,19.442935962909615
4700.0,,,Premium,8.5,city,42.4743674863402,1,33.5,medium,153.00421151177102
4700.0,,,Premium,8.075,highway,97.75560716464969,0,35.1,low,18.786001519956642
5500.0,,,Premium,8.075,highway,83.3579099850356,0,31.4,low,48.47383893271983
2000.0,,,Diesel,13.6,city,39.192180915049505,0,33.7,medium,122.50491883887078
2000.0,,,Diesel,13.6,hilly,57.57795455421474,1,32.0,low,184.86355395738929
2000.0,,,Diesel,14.45,hilly,61.27376267107974,1,32.9,high,34.41855883877716
2000.0,,,Regular,11.049999999999999,city,38.36683860450335,1,31.7,medium,128.42692972285576
2000.0,,,Premium,11.9,highway,62.40090164244898,0,32.7,medium,149.6221684251251
2000.0,,,Premium,10.2,city,41.311603104219245,1,29.7,low,108.84667237238752
3000.0,,,Premium,8.924999999999999,city,38.062575560261266,0,27.1,medium,181.93086318325797
3000.0,,,Premium,8.924999999999999,city,27.948297651859324,1,31.2,medium,100.10127474028546
2000.0,,,Regular,9.35,city,35.6949761491988,1,33.2,low,140.78484923779314
3600.0,,,Gasoline or E85,8.5,city,38.434536871585145,0,32.9,low,83.42468997829897
2400.0,,,Gasoline or E85,9.775,city,34.67014657312448,1,35.4,medium,125.10751940113218
2400.0,,,Regular,9.775,hilly,62.174480692957616,1,34.4,low,125.94782123503002
1800.0,,,Regular,12.325,city,37.599662601505635,1,29.8,medium,167.79983824861898
1800.0,,,Regular,11.9,highway,83.69532634592211,1,34.9,medium,211.6874350681446
2800.0,,,Regular,8.5,city,34.16427370696348,0,29.5,low,76.16784664571496
3500.0,,,Regular,10.2,city,33.29469027750381,1,34.3,high,91.93180353972491
2500.0,,,Regular,17.0,highway,93.84911515654488,1,35.5,medium,147.0297702739748
3500.0,,,Premium,9.35,city,32.34716138227489,1,32.3,medium,123.36128324535166
3500.0,,,Premium,9.775,city,44.90322746422702,1,34.4,medium,84.54265999157253
4700.0,,,Premium,8.5,hilly,68.7950770499607,0,33.3,high,108.2435142070521
5500.0,,,Premium,8.075,city,29.525719289222746,0,29.2,low,160.58944705468002
2000.0,,,Diesel,13.6,city,41.29481957821744,1,33.3,medium,199.4699525361737
2000.0,,,Diesel,13.6,highway,82.88458606234728,1,32.6,low,112.67410025639725
2500.0,,,Regular,11.049999999999999,city,37.06090963295161,0,37.1,medium,145.62722844600205
2500.0,,,Regular,10.625,highway,110.39837341850983,0,32.4,medium,138.87625491351804
2800.0,,,Regular,8.5,city,33.35745676947275,0,31.8,low,114.48426343323055
2000.0,,,Regular,10.625,city,37.41531311454588,0,33.8,medium,92.44679789084232
2000.0,,,Regular,11.9,city,32.28040470632987,0,31.6,medium,133.7831201338224
3200.0,,,Regular,9.35,city,44.01577666868367,0,32.6,medium,152.17813806536267
3600.0,,,Regular,9.35,highway,84.69607315438863,0,33.0,low,81.31516309308878
3600.0,,,Gasoline or E85,9.35,hilly,48.59839805975642,0,34.5,medium,106.47593326954602
4700.0,,,Premium,8.075,highway,78.97839749306851,0,30.1,high,149.76723574300615
5500.0,,,Premium,7.6499999999999995,city,29.02641392138212,1,32.6,high,114.24524198389373
4700.0,,,Premium,7.6499999999999995,hilly,42.62059463324293,1,34.7,medium,96.67018551695091
4800.0,,,Premium,7.6499999999999995,highway,94.68620163196809,1,32.9,medium,129.3096718209651
4800.0,,,Premium,7.6499999999999995,city,34.35579624567228,1,29.7,medium,49.90197859892778
2000.0,,,Regular,8.075,city,47.73724060632452,0,33.8,high,145.14843600411035
2000.0,,,Premium,10.2,city,25.98164328473987,1,34.5,medium,148.74210314218314
2000.0,,,Diesel,13.6,city,34.50329853321785,1,34.4,low,156.48611508989043
2000.0,,,Diesel,13.6,city,28.157692882932952,1,30.4,high,80.05306495423805
2000.0,,,Diesel,13.6,city,32.31373556915232,0,30.3,medium,126.85184049435281
5500.0,,,Premium,7.6499999999999995,hilly,48.42515567447753,1,33.8,medium,168.69399733121247
3600.0,,,Premium,8.075,city,28.48155752572344,1,36.2,medium,161.88963481575792
3600.0,,,Premium,7.225,city,37.04562444328453,0,34.4,low,132.95149842045052
3000.0,,,Premium,8.924999999999999,hilly,58.94104317542056,1,34.6,medium,180.91648078580053
3600.0,,,Premium,8.075,highway,78.81174269450929,0,32.7,high,144.32581403159932
3600.0,,,Gasoline or E85,8.5,city,39.201242123709,0,30.3,high,148.77595094613855
2100.0,,,Premium,7.6499999999999995,city,43.121201779541956,0,33.6,medium,145.03454104935864
2400.0,,,Regular,11.049999999999999,highway,84.23191063364526,1,33.9,low,57.65882118435168
3600.0,,,Regular,8.5,city,23.22243500515522,0,32.9,high,97.02767480610459
2400.0,,,Gasoline or E85,11.049999999999999,highway,85.49899690238442,1,30.7,high,230.82299188213344
2400.0,,,Gasoline or E85,9.775,highway,93.68788803792978,0,33.3,low,166.66651269800695
3000.0,,,Gasoline or E85,8.075,highway,87.20340179610474,1,33.1,high,206.0544985852149
2400.0,,,Regular,11.049999999999999,highway,94.70963416473188,0,37.4,medium,191.1953777513013
3600.0,,,Regular,8.5,highway,83.97316935467319,1,32.8,high,82.15269493608153
2400.0,,,Gasoline or E85,11.049999999999999,highway,102.07500292530679,1,35.7,low,70.00885385706462
3000.0,,,Gasoline or E85,7.6499999999999995,city,36.50192731045597,0,30.8,low,174.4825781433671
3600.0,,,Regular,7.6499999999999995,city,38.90612952387444,1,36.9,low,103.17753735762905
2100.0,,,Premium,8.075,city,30.2085212978573,1,29.5,low,173.62941753462897
3200.0,,,Regular,8.5,highway,74.91763919061461,1,31.0,high,180.2711535422178
3200.0,,,Regular,8.5,city,21.905118149092047,0,34.7,high,137.90191864717949
5700.0,,,Midgrade,6.8,highway,89.2272984289378,1,33.9,high,106.91873277115874
3600.0,,,Gasoline or E85,8.075,city,41.33799816249875,1,30.6,medium,91.13183416342302
5700.0,,,Midgrade,6.8,highway,96.99874260794624,0,34.1,low,90.39551451783447
3600.0,,,Gasoline or E85,8.075,city,32.37441949246596,0,30.8,medium,102.8037207931387
5700.0,,,Midgrade,6.375,hilly,53.81781699221499,1,33.0,high,104.56732487723261
5700.0,,,Midgrade,6.375,city,26.33382768196731,1,30.3,medium,72.13508994387647
6400.0,,,Premium,5.95,highway,91.8461222569287,1,32.1,medium,141.303902850041
5000.0,,,Premium,6.375,highway,88.46828890771559,1,33.5,medium,142.5389724408546
2200.0,,,Regular,8.075,city,33.07358394572958,1,31.5,low,107.94417247407158
4600.0,,,Premium,7.225,highway,102.39172872253832,0,32.1,high,86.01689265307985
3500.0,,,Premium or E85,8.5,hilly,50.236034702583794,0,33.1,low,135.19913921717102
1800.0,,,Premium,11.049999999999999,highway,97.61966128576637,1,34.8,medium,69.4865103289614
3500.0,,,Premium,10.2,hilly,61.2189648035977,1,30.2,medium,136.89995033961512
6200.0,,,Premium,6.375,city,39.669759747712455,0,35.2,high,113.23702760015331
6200.0,,,Premium,6.375,hilly,45.57863062019122,0,37.9,medium,118.71789580625297
4700.0,,,Premium,6.8,highway,90.89050394918064,0,33.5,medium,214.69410793642345
4700.0,,,Premium,6.375,highway,76.53174824554921,0,31.8,low,112.98628018119499
1800.0,,,Premium,10.625,highway,100.69106872468382,0,34.2,medium,87.72422425324353
6200.0,,,Premium,6.375,highway,101.80521684596656,1,30.1,low,22.217341468253622
2200.0,,,Regular,7.6499999999999995,highway,94.13200090098556,0,33.6,medium,68.83726243365577
6200.0,,,Premium,6.8,highway,88.22861760578135,1,33.6,medium,181.11196358646123
3500.0,,,Premium,9.35,city,31.43667003549976,0,31.5,medium,100.66176334126084
3500.0,,,Premium,9.775,highway,102.52907193160414,1,33.4,high,101.95114205737295
3500.0,,,Premium,9.775,city,45.111736655947,0,32.6,high,141.34040187993028
3500.0,,,Premium,9.35,highway,103.16382420090918,1,33.4,medium,201.4918224552857
3500.0,,,Premium,9.35,highway,103.54431064496089,0,32.5,high,123.88743566162586
2000.0,,,Premium,10.2,city,26.159471389709033,0,31.7,medium,49.103910334069695
1500.0,,,Regular,13.174999999999999,city,30.98611590444794,1,33.0,medium,102.71833511882936
3500.0,,,Premium,9.35,city,36.3345983349359,0,30.6,low,37.575862136148444
3500.0,,,Premium or E85,9.775,highway,94.8662301746703,1,33.4,low,149.57920800657683
2500.0,,,Diesel,9.775,city,36.75311050976599,0,34.4,medium,138.92444569476876
1800.0,,,Premium,10.625,city,38.576425410051975,1,33.3,medium,49.04986556923018
3500.0,,,Premium,9.775,city,34.24541701221527,1,33.3,medium,181.69199649915626
6200.0,,,Premium,6.375,city,34.362241043242996,1,33.3,low,91.84172651440971
5500.0,,,Premium,5.95,city,42.82859317038642,0,31.4,medium,161.85349221974576
6700.0,,,Premium,5.95,city,38.68321246246521,1,34.9,medium,174.017457448266
6700.0,,,Premium,5.95,highway,93.2578602939823,0,32.3,high,129.8366810441654
2000.0,,,Premium,10.2,highway,84.60196105970238,1,33.5,low,111.48062190379147
2000.0,,,Diesel,13.6,hilly,40.40015827758147,0,35.1,low,86.43111545223772
3500.0,,,Premium,9.775,city,36.761583044190196,1,33.4,medium,96.44265602087195
3500.0,,,Premium,9.35,city,36.573251869761854,1,34.4,low,33.72451472582162
2900.0,,,Regular,7.6499999999999995,city,38.58610977977068,1,31.3,medium,110.67979235917907
2000.0,,,Regular,10.625,highway,93.2192519586889,0,32.6,low,37.64255663808511
3800.0,,,Regular,9.35,city,27.403770695704296,0,32.7,medium,155.70277653907155
5000.0,,,Premium,8.075,city,35.27336817879187,0,34.6,medium,148.82770523114309
4700.0,,,Premium,5.95,highway,61.88033388767346,1,31.2,medium,120.32929647861658
3500.0,,,Premium,8.924999999999999,city,38.1664791906143,1,34.2,low,117.3417665757716
5500.0,,,Premium,5.95,highway,97.69231494238,1,35.1,low,59.37912199063106
6000.0,,,Premium,6.375,highway,107.20043660451071,0,32.5,medium,79.62261943387347
3000.0,,,Premium,10.625,highway,62.23624722152053,1,39.7,low,180.59127660649423
6700.0,,,Premium,5.95,city,29.26510393227267,0,37.2,medium,167.99386420484637
2300.0,,,Regular,9.775,city,34.594595418656446,0,34.4,medium,103.6456778718044
2900.0,,,Regular,7.6499999999999995,highway,73.97833506758545,1,32.1,medium,129.98611414891386
6700.0,,,Premium,5.95,city,32.216673113877704,1,33.3,low,107.79495284185623
1600.0,,,Regular,11.9,city,36.447570339975165,1,32.4,medium,163.8378044958309
1600.0,,,Regular,11.475,city,37.538175051005524,1,34.8,medium,108.07527507320297
1600.0,,,Regular,11.475,city,29.663047065226724,1,34.1,low,75.37362304667624
2000.0,,,Regular,11.049999999999999,city,35.20660368454146,0,35.3,medium,61.016681543045706
2000.0,,,Regular,10.625,highway,81.39021895986515,1,34.9,medium,75.46616804744936
2000.0,,,Regular,11.049999999999999,highway,80.1569268202225,0,32.6,low,80.78757934688325
3500.0,,,Premium,9.35,city,26.9795691791688,1,30.3,high,164.89205100403757
3600.0,,,Gasoline or E85,8.5,highway,73.23261607318918,1,35.2,medium,142.7627746603567
3600.0,,,Regular,8.5,hilly,51.61667485130921,1,33.2,medium,129.47224129514933
2200.0,,,Regular,9.35,city,38.78145375591581,1,32.4,medium,84.60770263110633
3600.0,,,Gasoline or E85,8.5,highway,104.90839244090542,1,32.8,low,139.78889847693077
3600.0,,,Gasoline or E85,8.5,city,39.50815287116224,0,33.2,low,163.556820844696
3600.0,,,Gasoline or E85,8.5,hilly,50.306224387123656,1,33.6,high,141.65693264904755
3000.0,,,Premium,8.924999999999999,city,33.865062305021894,1,31.8,high,138.89810431131036
3600.0,,,Gasoline or E85,8.5,city,33.39486565516921,1,36.5,low,139.03958069664185
2400.0,,,Regular,8.924999999999999,hilly,41.367693263490025,1,33.2,high,118.80284642835095
2400.0,,,Regular,10.2,highway,100.56040507306456,0,33.1,high,129.95696953908708
2000.0,,,Regular,9.775,city,41.58084220456488,0,34.7,high,112.97528362632073
3700.0,,,Premium,8.075,highway,97.15770571773083,1,28.1,high,182.97431352642306
2400.0,,,Regular,10.625,highway,97.67807459683132,0,34.6,low,127.95446695430208
2200.0,,,Regular,10.625,city,36.66123752282094,0,33.6,medium,75.19491072584432
2400.0,,,Regular,10.625,city,40.22711880983829,0,34.7,medium,181.28144370741452
2400.0,,,Regular,9.775,city,38.67086800127907,0,31.0,low,143.2562769589262
2400.0,,,Regular,9.775,hilly,55.736604073812956,1,31.4,low,155.85783488081603
2000.0,,,Regular,10.2,city,28.674585062865148,0,32.1,medium,148.56322594451547
2000.0,,,Regular,10.2,city,39.46171258684927,0,31.8,medium,132.74892836352333
2000.0,,,Regular,10.625,city,41.10961308004087,0,33.4,medium,128.59834816604936
2000.0,,,Regular,10.625,city,47.3157838800655,0,30.6,low,108.13401477767427
3500.0,,,Premium,8.924999999999999,highway,83.37759229970362,1,37.5,medium,131.8990843476411
3500.0,,,Premium,8.924999999999999,city,31.80588636992953,1,36.3,high,130.2302957801501
2500.0,,,Regular,10.625,city,32.45516668767325,0,32.1,low,155.53374597551635
2200.0,,,Premium,8.075,city,24.617985049759195,1,30.9,medium,144.5338138522078
3200.0,,,Regular,8.924999999999999,city,30.94143747728122,0,34.7,low,101.35588743300548
3200.0,,,Regular,8.924999999999999,city,28.65570880777231,0,36.5,medium,123.18068386560027
